6.58245,63.7023,0.600459,0.145814,0.0875556,1.64081
6.58251,63.6983,0.599696,0.145813,0.0874435,1.64081
6.58256,63.6942,0.598959,0.145811,0.0873351,1.64081
6.58262,63.6903,0.598248,0.14581,0.0872306,1.64081
6.58267,63.6863,0.597565,0.145809,0.0871301,1.64081
6.58273,63.6824,0.596911,0.145807,0.0870338,1.64081
6.58278,63.6785,0.596286,0.145806,0.0869419,1.64081
6.58284,63.6746,0.595691,0.145804,0.0868543,1.64081
6.5829,63.6708,0.595128,0.145803,0.0867713,1.64081
6.58295,63.667,0.594596,0.145801,0.0866929,1.64081
6.58301,63.6633,0.594095,0.1458,0.0866191,1.64081
6.58306,63.6595,0.593627,0.145799,0.08655,1.64081
6.58312,63.6558,0.59319,0.145797,0.0864856,1.64081
6.58318,63.6521,0.592786,0.145796,0.0864258,1.64081
6.58323,63.6484,0.592414,0.145795,0.0863707,1.64081
6.58329,63.6448,0.592073,0.145793,0.0863203,1.64081
6.58334,63.6411,0.591763,0.145792,0.0862743,1.64081
6.5834,63.6375,0.591484,0.145791,0.0862329,1.64081
6.58345,63.6339,0.591235,0.145789,0.0861957,1.64081
6.58351,63.6302,0.591015,0.145788,0.0861629,1.64081
6.58357,63.6266,0.590822,0.145787,0.086134,1.64081
6.58362,63.623,0.590657,0.145785,0.086109,1.64081
6.58368,63.6194,0.590516,0.145784,0.0860877,1.64081
6.58373,63.6157,0.590398,0.145783,0.0860698,1.64081
6.58379,63.6121,0.590303,0.145781,0.0860551,1.64081
6.58384,63.6084,0.590227,0.14578,0.0860432,1.64081
6.5839,63.6048,0.590169,0.145779,0.086034,1.64081
6.58396,63.6011,0.590126,0.145777,0.086027,1.64081
6.58401,63.5974,0.590098,0.145776,0.086022,1.64081
6.58407,63.5937,0.590081,0.145775,0.0860188,1.64081
6.58412,63.59,0.590074,0.145773,0.0860169,1.64081
6.58418,63.5863,0.590074,0.145772,0.0860161,1.64081
6.58423,63.5825,0.59008,0.14577,0.0860162,1.64081
6.58429,63.5788,0.590091,0.145769,0.0860169,1.64081
6.58435,63.575,0.590104,0.145768,0.086018,1.64081
6.5844,63.5712,0.590119,0.145766,0.0860194,1.64081
6.58446,63.5674,0.590134,0.145765,0.0860209,1.64081
6.58451,63.5636,0.59015,0.145763,0.0860223,1.64081
6.58457,63.5598,0.590166,0.145762,0.0860238,1.64081
6.58463,63.556,0.590181,0.145761,0.0860252,1.64081
6.58468,63.5521,0.590196,0.145759,0.0860266,1.64081
6.58474,63.5483,0.590212,0.145758,0.0860281,1.64081
6.58479,63.5445,0.59023,0.145756,0.0860298,1.64081
6.58485,63.5406,0.590251,0.145755,0.086032,1.64081
6.5849,63.5368,0.590275,0.145754,0.0860347,1.64081
6.58496,63.533,0.590305,0.145752,0.0860383,1.64081
6.58502,63.5291,0.590342,0.145751,0.0860429,1.64081
6.58507,63.5253,0.590389,0.145749,0.0860488,1.64081
6.58513,63.5215,0.590446,0.145748,0.0860563,1.64081
6.58518,63.5177,0.590516,0.145747,0.0860657,1.64081
6.58524,63.5139,0.5906,0.145745,0.0860771,1.64081
6.58529,63.5102,0.5907,0.145744,0.0860909,1.64081
6.58535,63.5064,0.590818,0.145742,0.0861073,1.64081
6.58541,63.5026,0.590955,0.145741,0.0861265,1.64081
6.58546,63.4989,0.591112,0.14574,0.0861485,1.64081
6.58552,63.4951,0.59129,0.145738,0.0861737,1.64081
6.58557,63.4914,0.59149,0.145737,0.0862019,1.64081
6.58563,63.4877,0.591711,0.145736,0.0862334,1.64081
6.58569,63.484,0.591955,0.145734,0.086268,1.64081
6.58574,63.4803,0.59222,0.145733,0.0863059,1.64081
6.5858,63.4767,0.592506,0.145732,0.0863468,1.64081
6.58585,63.473,0.592813,0.14573,0.0863907,1.64081
6.58591,63.4694,0.593139,0.145729,0.0864375,1.64081
6.58596,63.4658,0.593484,0.145728,0.086487,1.64081
6.58602,63.4621,0.593846,0.145726,0.0865389,1.64081
6.58608,63.4585,0.594224,0.145725,0.0865932,1.64081
6.58613,63.455,0.594616,0.145724,0.0866495,1.64081
6.58619,63.4514,0.59502,0.145722,0.0867077,1.64081
6.58624,63.4478,0.595436,0.145721,0.0867675,1.64081
6.5863,63.4442,0.595862,0.14572,0.0868288,1.64081
6.58635,63.4407,0.596297,0.145718,0.0868913,1.64081
6.58641,63.4372,0.596739,0.145717,0.086955,1.64081
6.58647,63.4337,0.597188,0.145716,0.0870197,1.64081
6.58652,63.4301,0.597644,0.145714,0.0870853,1.64081
6.58658,63.4267,0.598106,0.145713,0.0871519,1.64081
6.58663,63.4232,0.598575,0.145712,0.0872195,1.64081
6.58669,63.4197,0.599051,0.145711,0.0872881,1.64081
6.58675,63.4163,0.599537,0.145709,0.0873581,1.64081
6.5868,63.4128,0.600032,0.145708,0.0874295,1.64081
6.58686,63.4094,0.60054,0.145707,0.0875028,1.64081
6.58691,63.406,0.601064,0.145706,0.0875784,1.64081
6.58697,63.4026,0.601607,0.145704,0.0876567,1.64081
6.58702,63.3992,0.602171,0.145703,0.0877382,1.64081
6.58708,63.3959,0.602763,0.145702,0.0878237,1.64081
6.58714,63.3926,0.603386,0.145701,0.0879137,1.64081
6.58719,63.3892,0.604045,0.145699,0.088009,1.64081
6.58725,63.386,0.604745,0.145698,0.0881103,1.64081
6.5873,63.3827,0.605493,0.145697,0.0882185,1.64081
6.58736,63.3794,0.606293,0.145696,0.0883343,1.64081
6.58742,63.3762,0.607151,0.145695,0.0884586,1.64081
6.58747,63.373,0.608072,0.145693,0.0885921,1.64081
6.58753,63.3699,0.609061,0.145692,0.0887355,1.64081
6.58758,63.3667,0.610123,0.145691,0.0888895,1.64081
6.58764,63.3636,0.611262,0.14569,0.0890548,1.64081
6.58769,63.3605,0.612482,0.145689,0.0892317,1.64081
6.58775,63.3574,0.613783,0.145688,0.0894207,1.64081
6.58781,63.3543,0.615169,0.145687,0.0896219,1.64081
6.58786,63.3513,0.616639,0.145685,0.0898354,1.64081
6.58792,63.3483,0.618193,0.145684,0.090061,1.64081
6.58797,63.3453,0.619828,0.145683,0.0902986,1.64081
6.58803,63.3423,0.621541,0.145682,0.0905474,1.64081
6.58808,63.3393,0.623327,0.145681,0.0908069,1.64081
6.58814,63.3363,0.62518,0.14568,0.0910762,1.64081
6.5882,63.3334,0.627093,0.145679,0.0913542,1.64081
6.58825,63.3304,0.629057,0.145678,0.0916397,1.64081
6.58831,63.3275,0.631063,0.145677,0.0919311,1.64081
6.58836,63.3245,0.633099,0.145676,0.092227,1.64081
6.58842,63.3216,0.635154,0.145675,0.0925257,1.64081
6.58848,63.3186,0.637217,0.145673,0.0928255,1.64081
6.58853,63.3156,0.639274,0.145672,0.0931246,1.64081
6.58859,63.3126,0.641314,0.145671,0.093421,1.64081
6.58864,63.3096,0.643324,0.14567,0.0937131,1.64081
6.5887,63.3066,0.645292,0.145669,0.0939991,1.64081
6.58875,63.3036,0.647207,0.145668,0.0942773,1.64081
6.58881,63.3005,0.649058,0.145667,0.0945461,1.64081
6.58887,63.2974,0.650835,0.145666,0.0948042,1.64081
6.58892,63.2942,0.65253,0.145664,0.0950504,1.64081
6.58898,63.291,0.654137,0.145663,0.0952838,1.64081
6.58903,63.2878,0.65565,0.145662,0.0955034,1.64081
6.58909,63.2846,0.657066,0.145661,0.0957089,1.64081
6.58915,63.2813,0.658383,0.14566,0.0958999,1.64081
6.5892,63.278,0.659601,0.145658,0.0960764,1.64081
6.58926,63.2746,0.660721,0.145657,0.0962387,1.64081
6.58931,63.2713,0.661746,0.145656,0.0963873,1.64081
6.58937,63.2678,0.662683,0.145655,0.0965229,1.64081
6.58942,63.2644,0.663536,0.145653,0.0966463,1.64081
6.58948,63.2609,0.664313,0.145652,0.0967586,1.64081
6.58954,63.2574,0.665023,0.145651,0.0968613,1.64081
6.58959,63.2539,0.665676,0.14565,0.0969554,1.64081
6.58965,63.2504,0.666281,0.145648,0.0970427,1.64081
6.5897,63.2468,0.666849,0.145647,0.0971245,1.64081
6.58976,63.2432,0.66739,0.145646,0.0972025,1.64081
6.58982,63.2397,0.667915,0.145644,0.0972781,1.64081
6.58987,63.2361,0.668434,0.145643,0.0973527,1.64081
6.58993,63.2325,0.668956,0.145642,0.0974279,1.64081
6.58998,63.2289,0.669491,0.14564,0.0975049,1.64081
6.59004,63.2253,0.670046,0.145639,0.0975849,1.64081
6.59009,63.2218,0.670628,0.145638,0.0976688,1.64081
6.59015,63.2182,0.671243,0.145636,0.0977575,1.64081
6.59021,63.2146,0.671896,0.145635,0.0978517,1.64081
6.59026,63.211,0.67259,0.145634,0.0979518,1.64081
6.59032,63.2075,0.673326,0.145633,0.0980582,1.64081
6.59037,63.2039,0.674106,0.145631,0.0981709,1.64081
6.59043,63.2004,0.674928,0.14563,0.0982897,1.64081
6.59049,63.1969,0.675792,0.145629,0.0984146,1.64081
6.59054,63.1933,0.676693,0.145627,0.098545,1.64081
6.5906,63.1898,0.677629,0.145626,0.0986804,1.64081
6.59065,63.1863,0.678594,0.145625,0.0988201,1.64081
6.59071,63.1828,0.679583,0.145623,0.0989632,1.64081
6.59076,63.1792,0.68059,0.145622,0.0991089,1.64081
6.59082,63.1757,0.681608,0.145621,0.0992563,1.64081
6.59088,63.1721,0.682631,0.14562,0.0994044,1.64081
6.59093,63.1686,0.683651,0.145618,0.0995521,1.64081
6.59099,63.165,0.684662,0.145617,0.0996984,1.64081
6.59104,63.1614,0.685658,0.145616,0.0998424,1.64081
6.5911,63.1578,0.686631,0.145614,0.0999832,1.64081
6.59116,63.1542,0.687575,0.145613,0.10012,1.64081
6.59121,63.1506,0.688487,0.145612,0.100252,1.64081
6.59127,63.1469,0.68936,0.14561,0.100378,1.64081
6.59132,63.1432,0.69019,0.145609,0.100498,1.64081
6.59138,63.1395,0.690975,0.145608,0.100611,1.64081
6.59144,63.1358,0.691712,0.145606,0.100717,1.64081
6.59149,63.1321,0.692398,0.145605,0.100817,1.64081
6.59155,63.1283,0.693034,0.145603,0.100908,1.64081
6.5916,63.1245,0.69362,0.145602,0.100992,1.64081
6.59166,63.1207,0.694155,0.145601,0.101069,1.64081
6.59171,63.1169,0.694641,0.145599,0.101139,1.64081
6.59177,63.1131,0.695081,0.145598,0.101202,1.64081
6.59183,63.1092,0.695478,0.145596,0.101259,1.64081
6.59188,63.1054,0.695833,0.145595,0.10131,1.64081
6.59194,63.1015,0.696152,0.145594,0.101355,1.64081
6.59199,63.0976,0.696439,0.145592,0.101396,1.64081
6.59205,63.0937,0.696697,0.145591,0.101433,1.64081
6.59211,63.0898,0.696931,0.145589,0.101466,1.64081
6.59216,63.0859,0.697145,0.145588,0.101496,1.64081
6.59222,63.082,0.697345,0.145586,0.101524,1.64081
6.59227,63.0781,0.697535,0.145585,0.101551,1.64081
6.59233,63.0742,0.697718,0.145584,0.101576,1.64081
6.59238,63.0703,0.697899,0.145582,0.101602,1.64081
6.59244,63.0664,0.698082,0.145581,0.101627,1.64081
6.5925,63.0625,0.69827,0.145579,0.101654,1.64081
6.59255,63.0586,0.698466,0.145578,0.101681,1.64081
6.59261,63.0547,0.698672,0.145576,0.10171,1.64081
6.59266,63.0509,0.69889,0.145575,0.101741,1.64081
6.59272,63.047,0.699123,0.145573,0.101774,1.64081
6.59278,63.0431,0.699371,0.145572,0.101809,1.64081
6.59283,63.0392,0.699635,0.145571,0.101846,1.64081
6.59289,63.0354,0.699915,0.145569,0.101886,1.64081
6.59294,63.0315,0.700212,0.145568,0.101928,1.64081
6.593,63.0276,0.700524,0.145566,0.101973,1.64081
6.59306,63.0238,0.700851,0.145565,0.102019,1.64081
6.59311,63.0199,0.701193,0.145564,0.102068,1.64081
6.59317,63.0161,0.701547,0.145562,0.102119,1.64081
6.59322,63.0123,0.701912,0.145561,0.102171,1.64081
6.59328,63.0084,0.702286,0.145559,0.102224,1.64081
6.59333,63.0046,0.702668,0.145558,0.102279,1.64081
6.59339,63.0008,0.703056,0.145556,0.102334,1.64081
6.59345,62.997,0.703446,0.145555,0.10239,1.64081
6.5935,62.9932,0.703839,0.145554,0.102446,1.64081
6.59356,62.9894,0.70423,0.145552,0.102502,1.64081
6.59361,62.9857,0.70462,0.145551,0.102558,1.64081
6.59367,62.9819,0.705004,0.14555,0.102613,1.64081
6.59373,62.9781,0.705383,0.145548,0.102667,1.64081
6.59378,62.9744,0.705754,0.145547,0.10272,1.64081
6.59384,62.9707,0.706115,0.145545,0.102772,1.64081
6.59389,62.967,0.706466,0.145544,0.102822,1.64081
6.59395,62.9632,0.706805,0.145543,0.10287,1.64081
6.59401,62.9595,0.707133,0.145541,0.102917,1.64081
6.59406,62.9558,0.707447,0.14554,0.102962,1.64081
6.59412,62.9522,0.707749,0.145539,0.103005,1.64081
6.59417,62.9485,0.708038,0.145537,0.103046,1.64081
6.59423,62.9448,0.708315,0.145536,0.103085,1.64081
6.59428,62.9411,0.708581,0.145535,0.103123,1.64081
6.59434,62.9375,0.708837,0.145533,0.103159,1.64081
6.5944,62.9338,0.709085,0.145532,0.103194,1.64081
6.59445,62.9302,0.709326,0.14553,0.103229,1.64081
6.59451,62.9265,0.709562,0.145529,0.103262,1.64081
6.59456,62.9229,0.709796,0.145528,0.103295,1.64081
6.59462,62.9192,0.71003,0.145526,0.103328,1.64081
6.59468,62.9156,0.710267,0.145525,0.103362,1.64081
6.59473,62.9119,0.71051,0.145524,0.103396,1.64081
6.59479,62.9083,0.710761,0.145522,0.103432,1.64081
6.59484,62.9046,0.711023,0.145521,0.103469,1.64081
6.5949,62.901,0.711299,0.14552,0.103508,1.64081
6.59496,62.8973,0.711592,0.145518,0.10355,1.64081
6.59501,62.8937,0.711904,0.145517,0.103594,1.64081
6.59507,62.8901,0.712237,0.145516,0.103642,1.64081
6.59512,62.8864,0.712593,0.145514,0.103693,1.64081
6.59518,62.8828,0.712974,0.145513,0.103747,1.64081
6.59524,62.8792,0.713381,0.145512,0.103805,1.64081
6.59529,62.8756,0.713815,0.14551,0.103868,1.64081
6.59535,62.8721,0.714276,0.145509,0.103934,1.64081
6.5954,62.8685,0.714765,0.145508,0.104004,1.64081
6.59546,62.865,0.715282,0.145506,0.104078,1.64081
6.59551,62.8614,0.715826,0.145505,0.104156,1.64081
6.59557,62.8579,0.716397,0.145504,0.104239,1.64081
6.59563,62.8544,0.716993,0.145503,0.104324,1.64081
6.59568,62.851,0.717615,0.145501,0.104414,1.64081
6.59574,62.8475,0.718259,0.1455,0.104507,1.64081
6.59579,62.844,0.718926,0.145499,0.104603,1.64081
6.59585,62.8406,0.719614,0.145498,0.104702,1.64081
6.59591,62.8372,0.720321,0.145496,0.104804,1.64081
6.59596,62.8338,0.721047,0.145495,0.104909,1.64081
6.59602,62.8304,0.721789,0.145494,0.105016,1.64081
6.59607,62.8271,0.722547,0.145493,0.105125,1.64081
6.59613,62.8237,0.72332,0.145491,0.105237,1.64081
6.59619,62.8204,0.724107,0.14549,0.10535,1.64081
6.59624,62.817,0.724907,0.145489,0.105466,1.64081
6.5963,62.8137,0.725719,0.145488,0.105583,1.64081
6.59635,62.8104,0.726543,0.145486,0.105702,1.64081
6.59641,62.807,0.727379,0.145485,0.105823,1.64081
6.59647,62.8037,0.728225,0.145484,0.105945,1.64081
6.59652,62.8004,0.729082,0.145483,0.106069,1.64081
6.59658,62.797,0.729949,0.145481,0.106194,1.64081
6.59663,62.7937,0.730826,0.14548,0.106321,1.64081
6.59669,62.7904,0.731712,0.145479,0.106449,1.64081
6.59674,62.787,0.732606,0.145478,0.106578,1.64081
6.5968,62.7836,0.733509,0.145477,0.106708,1.64081
6.59686,62.7803,0.734419,0.145475,0.10684,1.64081
6.59691,62.7769,0.735335,0.145474,0.106972,1.64081
6.59697,62.7735,0.736257,0.145473,0.107105,1.64081
6.59702,62.77,0.737182,0.145472,0.107239,1.64081
6.59708,62.7666,0.738111,0.14547,0.107373,1.64081
6.59714,62.7632,0.739041,0.145469,0.107508,1.64081
6.59719,62.7597,0.739971,0.145468,0.107642,1.64081
6.59725,62.7562,0.7409,0.145466,0.107776,1.64081
6.5973,62.7527,0.741826,0.145465,0.10791,1.64081
6.59736,62.7492,0.742747,0.145464,0.108043,1.64081
6.59742,62.7457,0.743664,0.145463,0.108175,1.64081
6.59747,62.7421,0.744573,0.145461,0.108307,1.64081
6.59753,62.7386,0.745476,0.14546,0.108437,1.64081
6.59758,62.735,0.74637,0.145459,0.108566,1.64081
6.59764,62.7314,0.747255,0.145457,0.108694,1.64081
6.5977,62.7279,0.748132,0.145456,0.10882,1.64081
6.59775,62.7243,0.749,0.145455,0.108946,1.64081
6.59781,62.7207,0.74986,0.145453,0.10907,1.64081
6.59786,62.7171,0.750713,0.145452,0.109193,1.64081
6.59792,62.7135,0.751561,0.145451,0.109315,1.64081
6.59798,62.7099,0.752404,0.145449,0.109437,1.64081
6.59803,62.7063,0.753245,0.145448,0.109558,1.64081
6.59809,62.7028,0.754086,0.145447,0.109679,1.64081
6.59814,62.6992,0.754929,0.145445,0.109801,1.64081
6.5982,62.6957,0.755778,0.145444,0.109923,1.64081
6.59825,62.6921,0.756635,0.145443,0.110047,1.64081
6.59831,62.6886,0.757503,0.145442,0.110172,1.64081
6.59837,62.6851,0.758386,0.14544,0.1103,1.64081
6.59842,62.6817,0.759286,0.145439,0.11043,1.64081
6.59848,62.6782,0.760206,0.145438,0.110563,1.64081
6.59853,62.6748,0.76115,0.145436,0.110699,1.64081
6.59859,62.6714,0.76212,0.145435,0.110839,1.64081
6.59865,62.6681,0.763119,0.145434,0.110983,1.64081
6.5987,62.6648,0.764149,0.145433,0.111132,1.64081
6.59876,62.6615,0.765211,0.145432,0.111286,1.64081
6.59881,62.6582,0.766308,0.14543,0.111444,1.64081
6.59887,62.655,0.767439,0.145429,0.111608,1.64081
6.59893,62.6518,0.768606,0.145428,0.111777,1.64081
6.59898,62.6486,0.769808,0.145427,0.111951,1.64081
6.59904,62.6455,0.771045,0.145426,0.11213,1.64081
6.59909,62.6424,0.772315,0.145424,0.112314,1.64081
6.59915,62.6393,0.773617,0.145423,0.112502,1.64081
6.59921,62.6362,0.774948,0.145422,0.112695,1.64081
6.59926,62.6332,0.776306,0.145421,0.112891,1.64081
6.59932,62.6301,0.777687,0.14542,0.113091,1.64081
6.59937,62.6271,0.779088,0.145419,0.113294,1.64081
6.59943,62.6241,0.780504,0.145418,0.113499,1.64081
6.59949,62.6211,0.781931,0.145417,0.113706,1.64081
6.59954,62.6181,0.783365,0.145416,0.113913,1.64081
6.5996,62.6151,0.7848,0.145414,0.114121,1.64081
6.59965,62.6122,0.786232,0.145413,0.114329,1.64081
6.59971,62.6092,0.787656,0.145412,0.114535,1.64081
6.59977,62.6062,0.789067,0.145411,0.114739,1.64081
6.59982,62.6031,0.790461,0.14541,0.114941,1.64081
6.59988,62.6001,0.791832,0.145409,0.115139,1.64081
6.59993,62.5971,0.793177,0.145408,0.115334,1.64081
6.59999,62.594,0.794491,0.145407,0.115524,1.64081
6.60004,62.5909,0.795773,0.145406,0.11571,1.64081
6.6001,62.5878,0.797018,0.145404,0.11589,1.64081
6.60016,62.5847,0.798225,0.145403,0.116064,1.64081
6.60021,62.5815,0.799391,0.145402,0.116233,1.64081
6.60027,62.5784,0.800517,0.145401,0.116396,1.64081
6.60032,62.5752,0.8016,0.1454,0.116552,1.64081
6.60038,62.5719,0.802641,0.145399,0.116703,1.64081
6.60044,62.5687,0.803641,0.145397,0.116847,1.64081
6.60049,62.5654,0.804601,0.145396,0.116986,1.64081
6.60055,62.5621,0.805522,0.145395,0.117119,1.64081
6.6006,62.5587,0.806406,0.145394,0.117246,1.64081
6.60066,62.5554,0.807255,0.145392,0.117369,1.64081
6.60072,62.552,0.808072,0.145391,0.117487,1.64081
6.60077,62.5486,0.80886,0.14539,0.1176,1.64081
6.60083,62.5451,0.809622,0.145389,0.11771,1.64081
6.60088,62.5417,0.810361,0.145387,0.117816,1.64081
6.60094,62.5382,0.81108,0.145386,0.11792,1.64081
6.601,62.5347,0.811781,0.145385,0.118021,1.64081
6.60105,62.5312,0.812469,0.145384,0.11812,1.64081
6.60111,62.5277,0.813144,0.145382,0.118217,1.64081
6.60116,62.5242,0.81381,0.145381,0.118313,1.64081
6.60122,62.5206,0.81447,0.14538,0.118407,1.64081
6.60128,62.5171,0.815123,0.145378,0.118501,1.64081
6.60133,62.5135,0.815773,0.145377,0.118595,1.64081
6.60139,62.51,0.81642,0.145376,0.118688,1.64081
6.60144,62.5064,0.817064,0.145374,0.11878,1.64081
6.6015,62.5028,0.817706,0.145373,0.118872,1.64081
6.60156,62.4992,0.818345,0.145372,0.118964,1.64081
6.60161,62.4956,0.818982,0.14537,0.119056,1.64081
6.60167,62.492,0.819614,0.145369,0.119147,1.64081
6.60172,62.4884,0.820241,0.145368,0.119237,1.64081
6.60178,62.4848,0.82086,0.145366,0.119325,1.64081
6.60184,62.4812,0.82147,0.145365,0.119413,1.64081
6.60189,62.4776,0.822069,0.145364,0.119499,1.64081
6.60195,62.474,0.822654,0.145362,0.119583,1.64081
6.602,62.4703,0.823222,0.145361,0.119664,1.64081
6.60206,62.4667,0.82377,0.14536,0.119743,1.64081
6.60212,62.463,0.824295,0.145358,0.119818,1.64081
6.60217,62.4594,0.824795,0.145357,0.11989,1.64081
6.60223,62.4557,0.825267,0.145356,0.119957,1.64081
6.60228,62.4521,0.825706,0.145354,0.12002,1.64081
6.60234,62.4484,0.826111,0.145353,0.120078,1.64081
6.6024,62.4447,0.826478,0.145352,0.12013,1.64081
6.60245,62.441,0.826805,0.14535,0.120176,1.64081
6.60251,62.4373,0.82709,0.145349,0.120217,1.64081
6.60256,62.4336,0.82733,0.145348,0.12025,1.64081
6.60262,62.4299,0.827524,0.145346,0.120277,1.64081
6.60268,62.4262,0.827669,0.145345,0.120297,1.64081
6.60273,62.4224,0.827766,0.145343,0.12031,1.64081
6.60279,62.4187,0.827813,0.145342,0.120316,1.64081
6.60284,62.4149,0.827811,0.145341,0.120315,1.64081
6.6029,62.4112,0.82776,0.145339,0.120306,1.64081
6.60296,62.4074,0.82766,0.145338,0.12029,1.64081
6.60301,62.4036,0.827514,0.145336,0.120268,1.64081
6.60307,62.3998,0.827323,0.145335,0.120239,1.64081
