25,112.3,72.0,66.8,73.0
25,112.3,72.0,66.8,82.1
25,112.3,72.0,66.8,63.9
25,112.3,72.0,79.89999999999999,73.0
25,112.3,72.0,79.89999999999999,82.1
25,112.3,72.0,79.89999999999999,63.9
25,112.3,72.0,53.699999999999996,73.0
25,112.3,72.0,53.699999999999996,82.1
25,112.3,72.0,53.699999999999996,63.9
25,112.3,77.6,66.8,73.0
25,112.3,77.6,66.8,82.1
25,112.3,77.6,66.8,63.9
25,112.3,77.6,79.89999999999999,73.0
25,112.3,77.6,79.89999999999999,82.1
25,112.3,77.6,79.89999999999999,63.9
25,112.3,77.6,53.699999999999996,73.0
25,112.3,77.6,53.699999999999996,82.1
25,112.3,77.6,53.699999999999996,63.9
25,112.3,66.4,66.8,73.0
25,112.3,66.4,66.8,82.1
25,112.3,66.4,66.8,63.9
25,112.3,66.4,79.89999999999999,73.0
25,112.3,66.4,79.89999999999999,82.1
25,112.3,66.4,79.89999999999999,63.9
25,112.3,66.4,53.699999999999996,73.0
25,112.3,66.4,53.699999999999996,82.1
25,112.3,66.4,53.699999999999996,63.9
25,121.0,72.0,66.8,73.0
25,121.0,72.0,66.8,82.1
25,121.0,72.0,66.8,63.9
25,121.0,72.0,79.89999999999999,73.0
25,121.0,72.0,79.89999999999999,82.1
25,121.0,72.0,79.89999999999999,63.9
25,121.0,72.0,53.699999999999996,73.0
25,121.0,72.0,53.699999999999996,82.1
25,121.0,72.0,53.699999999999996,63.9
25,121.0,77.6,66.8,73.0
25,121.0,77.6,66.8,82.1
25,121.0,77.6,66.8,63.9
25,121.0,77.6,79.89999999999999,73.0
25,121.0,77.6,79.89999999999999,82.1
25,121.0,77.6,79.89999999999999,63.9
25,121.0,77.6,53.699999999999996,73.0
25,121.0,77.6,53.699999999999996,82.1
25,121.0,77.6,53.699999999999996,63.9
25,121.0,66.4,66.8,73.0
25,121.0,66.4,66.8,82.1
25,121.0,66.4,66.8,63.9
25,121.0,66.4,79.89999999999999,73.0
25,121.0,66.4,79.89999999999999,82.1
25,121.0,66.4,79.89999999999999,63.9
25,121.0,66.4,53.699999999999996,73.0
25,121.0,66.4,53.699999999999996,82.1
25,121.0,66.4,53.699999999999996,63.9
25,103.6,72.0,66.8,73.0
25,103.6,72.0,66.8,82.1
25,103.6,72.0,66.8,63.9
25,103.6,72.0,79.89999999999999,73.0
25,103.6,72.0,79.89999999999999,82.1
25,103.6,72.0,79.89999999999999,63.9
25,103.6,72.0,53.699999999999996,73.0
25,103.6,72.0,53.699999999999996,82.1
25,103.6,72.0,53.699999999999996,63.9
25,103.6,77.6,66.8,73.0
25,103.6,77.6,66.8,82.1
25,103.6,77.6,66.8,63.9
25,103.6,77.6,79.89999999999999,73.0
25,103.6,77.6,79.89999999999999,82.1
25,103.6,77.6,79.89999999999999,63.9
25,103.6,77.6,53.699999999999996,73.0
25,103.6,77.6,53.699999999999996,82.1
25,103.6,77.6,53.699999999999996,63.9
25,103.6,66.4,66.8,73.0
25,103.6,66.4,66.8,82.1
25,103.6,66.4,66.8,63.9
25,103.6,66.4,79.89999999999999,73.0
25,103.6,66.4,79.89999999999999,82.1
25,103.6,66.4,79.89999999999999,63.9
25,103.6,66.4,53.699999999999996,73.0
25,103.6,66.4,53.699999999999996,82.1
25,103.6,66.4,53.699999999999996,63.9
